seq1,seq2,name_name_jac_qgm_3_qgm_3
messob ethiopian (los angeles),messob ethiopian (los angeles),1.0
messob ethiopian (los angeles),messob ethiopian (los angeles),1.0
messob ethiopian (californian),messob ethiopian (californian),1.0
messob ethiopian (californian),messob ethiopian (californian),1.0
messob ethiopian (las vegas),messob ethiopian (las vegas),1.0
messob ethiopian (las vegas),messob ethiopian (las vegas),1.0
little j's,little j's,1.0
little j's,little j's,1.0
little j's (new york),little j's (new york),1.0
little j's (new york),little j's (new york),1.0
little j's (new york city),little j's (new york city),1.0
little j's (new york city),little j's (new york city),1.0
little j's (los angeles),little j's (los angeles),1.0
little j's (los angeles),little j's (los angeles),1.0
little j's (californian),little j's (californian),1.0
little j's (californian),little j's (californian),1.0
little j's (las vegas),little j's (las vegas),1.0
little j's (las vegas),little j's (las vegas),1.0
sushi mon japanese,sushi mon japanese,1.0
sushi mon japanese,sushi mon japanese,1.0
sushi mon japanese (new york),sushi mon japanese (new york),1.0
sushi mon japanese (new york),sushi mon japanese (new york),1.0
sushi mon japanese (new york city),sushi mon japanese (new york city),1.0
sushi mon japanese (new york city),sushi mon japanese (new york city),1.0
sushi mon japanese (los angeles),sushi mon japanese (los angeles),1.0
sushi mon japanese (los angeles),sushi mon japanese (los angeles),1.0
sushi mon japanese (californian),sushi mon japanese (californian),1.0
sushi mon japanese (californian),sushi mon japanese (californian),1.0
sushi mon japanese (las vegas),sushi mon japanese (las vegas),1.0
sushi mon japanese (las vegas),sushi mon japanese (las vegas),1.0
king fu chinese,king fu chinese,1.0
king fu chinese,king fu chinese,1.0
king fu chinese (new york),king fu chinese (new york),1.0
king fu chinese (new york),king fu chinese (new york),1.0
king fu chinese (new york city),king fu chinese (new york city),1.0
king fu chinese (new york city),king fu chinese (new york city),1.0
king fu chinese (los angeles),king fu chinese (los angeles),1.0
king fu chinese (los angeles),king fu chinese (los angeles),1.0
king fu chinese (californian),king fu chinese (californian),1.0
king fu chinese (californian),king fu chinese (californian),1.0
king fu chinese (las vegas),king fu chinese (las vegas),1.0
king fu chinese (las vegas),king fu chinese (las vegas),1.0
con sabor,con sabor,1.0
con sabor,con sabor,1.0
con sabor (new york),con sabor (new york),1.0
con sabor (new york),con sabor (new york),1.0
con sabor (new york city),con sabor (new york city),1.0
con sabor (new york city),con sabor (new york city),1.0
con sabor (los angeles),con sabor (los angeles),1.0
con sabor (los angeles),con sabor (los angeles),1.0
con sabor (californian),con sabor (californian),1.0
con sabor (californian),con sabor (californian),1.0
con sabor (las vegas),con sabor (las vegas),1.0
con sabor (las vegas),con sabor (las vegas),1.0
sor tino,sor tino,1.0
sor tino,sor tino,1.0
sor tino (new york),sor tino (new york),1.0
sor tino (new york),sor tino (new york),1.0
sor tino (new york city),sor tino (new york city),1.0
sor tino (new york city),sor tino (new york city),1.0
sor tino (los angeles),sor tino (los angeles),1.0
sor tino (los angeles),sor tino (los angeles),1.0
sor tino (californian),sor tino (californian),1.0
sor tino (californian),sor tino (californian),1.0
sor tino (las vegas),sor tino (las vegas),1.0
sor tino (las vegas),sor tino (las vegas),1.0
san sai japanese grill (new york city),sai japanese grill (new york city),0.9
sai japanese grill (new york city),san sai japanese grill (new york city),0.9
the proud bird,the proud bird,1.0
the proud bird,the proud bird,1.0
the proud bird (new york),the proud bird (new york),1.0
the proud bird (new york),the proud bird (new york),1.0
the proud bird (new york city),the proud bird (new york city),1.0
the proud bird (new york city),the proud bird (new york city),1.0
the proud bird (los angeles),the proud bird (los angeles),1.0
the proud bird (los angeles),the proud bird (los angeles),1.0
the proud bird (californian),the proud bird (californian),1.0
the proud bird (californian),the proud bird (californian),1.0
the proud bird (las vegas),the proud bird (las vegas),1.0
the proud bird (las vegas),the proud bird (las vegas),1.0
mi tierra,mi tierra,1.0
mi tierra,mi tierra,1.0
mi tierra (new york),mi tierra (new york),1.0
mi tierra (new york),mi tierra (new york),1.0
mi tierra (new york city),mi tierra (new york city),1.0
mi tierra (new york city),mi tierra (new york city),1.0
mi tierra (los angeles),mi tierra (los angeles),1.0
mi tierra (los angeles),mi tierra (los angeles),1.0
mi tierra (californian),mi tierra (californian),1.0
mi tierra (californian),mi tierra (californian),1.0
mi tierra (las vegas),mi tierra (las vegas),1.0
mi tierra (las vegas),mi tierra (las vegas),1.0
melkam ethiopia,melkam ethiopia,1.0
melkam ethiopia,melkam ethiopia,1.0
melkam ethiopia (new york),melkam ethiopia (new york),1.0
melkam ethiopia (new york),melkam ethiopia (new york),1.0
melkam ethiopia (new york city),melkam ethiopia (new york city),1.0
melkam ethiopia (new york city),melkam ethiopia (new york city),1.0
melkam ethiopia (los angeles),melkam ethiopia (los angeles),1.0
melkam ethiopia (los angeles),melkam ethiopia (los angeles),1.0
melkam ethiopia (californian),melkam ethiopia (californian),1.0
melkam ethiopia (californian),melkam ethiopia (californian),1.0
melkam ethiopia (las vegas),melkam ethiopia (las vegas),1.0
melkam ethiopia (las vegas),melkam ethiopia (las vegas),1.0
shin jung,shin jung,1.0
shin jung,shin jung,1.0
shin jung (new york),shin jung (new york),1.0
shin jung (new york),shin jung (new york),1.0
shin jung (new york city),shin jung (new york city),1.0
shin jung (new york city),shin jung (new york city),1.0
shin jung (los angeles),shin jung (los angeles),1.0
shin jung (los angeles),shin jung (los angeles),1.0
shin jung (californian),shin jung (californian),1.0
shin jung (californian),shin jung (californian),1.0
shin jung (las vegas),shin jung (las vegas),1.0
shin jung (las vegas),shin jung (las vegas),1.0
el rincon usuluteco,el rincon usuluteco,1.0
el rincon usuluteco,el rincon usuluteco,1.0
el rincon usuluteco (new york),el rincon usuluteco (new york),1.0
el rincon usuluteco (new york),el rincon usuluteco (new york),1.0
el rincon usuluteco (new york city),el rincon usuluteco (new york city),1.0
el rincon usuluteco (new york city),el rincon usuluteco (new york city),1.0
el rincon usuluteco (los angeles),el rincon usuluteco (los angeles),1.0
el rincon usuluteco (los angeles),el rincon usuluteco (los angeles),1.0
el rincon usuluteco (californian),el rincon usuluteco (californian),1.0
el rincon usuluteco (californian),el rincon usuluteco (californian),1.0
el rincon usuluteco (las vegas),el rincon usuluteco (las vegas),1.0
el rincon usuluteco (las vegas),el rincon usuluteco (las vegas),1.0
enzo & angela the italian,enzo & angela the italian,1.0
enzo & angela the italian,enzo & angela the italian,1.0
enzo & angela the italian (new york),enzo & angela the italian (new york),1.0
enzo & angela the italian (new york),enzo & angela the italian (new york),1.0
enzo & angela the italian (new york city),enzo & angela the italian (new york city),1.0
enzo & angela the italian (new york city),enzo & angela the italian (new york city),1.0
enzo & angela the italian (los angeles),enzo & angela the italian (los angeles),1.0
enzo & angela the italian (los angeles),enzo & angela the italian (los angeles),1.0
enzo & angela the italian (californian),enzo & angela the italian (californian),1.0
enzo & angela the italian (californian),enzo & angela the italian (californian),1.0
enzo & angela the italian (las vegas),enzo & angela the italian (las vegas),1.0
enzo & angela the italian (las vegas),enzo & angela the italian (las vegas),1.0
new (new york city),new york (new york city),0.9
new york (new york city),new (new york city),0.9
via-mar seafood,via-mar seafood,1.0
via-mar seafood,via-mar seafood,1.0
via-mar seafood (new york),via-mar seafood (new york),1.0
via-mar seafood (new york),via-mar seafood (new york),1.0
via-mar seafood (new york city),via-mar seafood (new york city),1.0
via-mar seafood (new york city),via-mar seafood (new york city),1.0
via-mar seafood (los angeles),via-mar seafood (los angeles),1.0
via-mar seafood (los angeles),via-mar seafood (los angeles),1.0
via-mar seafood (californian),via-mar seafood (californian),1.0
via-mar seafood (californian),via-mar seafood (californian),1.0
via-mar seafood (las vegas),via-mar seafood (las vegas),1.0
via-mar seafood (las vegas),via-mar seafood (las vegas),1.0
atch-kotch japanese,atch-kotch japanese,1.0
atch-kotch japanese,atch-kotch japanese,1.0
atch-kotch japanese (new york),atch-kotch japanese (new york),1.0
atch-kotch japanese (new york),atch-kotch japanese (new york),1.0
atch-kotch japanese (new york city),atch-kotch japanese (new york city),1.0
atch-kotch japanese (new york city),atch-kotch japanese (new york city),1.0
atch-kotch japanese (los angeles),atch-kotch japanese (los angeles),1.0
atch-kotch japanese (los angeles),atch-kotch japanese (los angeles),1.0
atch-kotch japanese (californian),atch-kotch japanese (californian),1.0
atch-kotch japanese (californian),atch-kotch japanese (californian),1.0
atch-kotch japanese (las vegas),atch-kotch japanese (las vegas),1.0
atch-kotch japanese (las vegas),atch-kotch japanese (las vegas),1.0
villa sombrero,villa sombrero,1.0
villa sombrero,villa sombrero,1.0
villa sombrero (new york),villa sombrero (new york),1.0
villa sombrero (new york),villa sombrero (new york),1.0
villa sombrero (new york city),villa sombrero (new york city),1.0
villa sombrero (new york city),villa sombrero (new york city),1.0
villa sombrero (los angeles),villa sombrero (los angeles),1.0
villa sombrero (los angeles),villa sombrero (los angeles),1.0
villa sombrero (californian),villa sombrero (californian),1.0
villa sombrero (californian),villa sombrero (californian),1.0
villa sombrero (las vegas),villa sombrero (las vegas),1.0
villa sombrero (las vegas),villa sombrero (las vegas),1.0
d & p,d & p,1.0
d & p,d & p,1.0
d & p (new york),d & p (new york),1.0
d & p (new york),d & p (new york),1.0
d & p (new york city),d & p (new york city),1.0
d & p (new york city),d & p (new york city),1.0
d & p (los angeles),d & p (los angeles),1.0
d & p (los angeles),d & p (los angeles),1.0
d & p (californian),d & p (californian),1.0
d & p (californian),d & p (californian),1.0
d & p (las vegas),d & p (las vegas),1.0
d & p (las vegas),d & p (las vegas),1.0
el borrego de oro,el borrego de oro,1.0
el borrego de oro,el borrego de oro,1.0
el borrego de oro (new york),el borrego de oro (new york),1.0
el borrego de oro (new york),el borrego de oro (new york),1.0
el borrego de oro (new york city),el borrego de oro (new york city),1.0
el borrego de oro (new york city),el borrego de oro (new york city),1.0
el borrego de oro (los angeles),el borrego de oro (los angeles),1.0
el borrego de oro (los angeles),el borrego de oro (los angeles),1.0
el borrego de oro (californian),el borrego de oro (californian),1.0
el borrego de oro (californian),el borrego de oro (californian),1.0
el borrego de oro (las vegas),el borrego de oro (las vegas),1.0
el borrego de oro (las vegas),el borrego de oro (las vegas),1.0
kyoto japanese,kyoto japanese,1.0
kyoto japanese,kyoto japanese,1.0
kyoto japanese (new york),kyoto japanese (new york),1.0
kyoto japanese (new york),kyoto japanese (new york),1.0
kyoto japanese (new york city),kyoto japanese (new york city),1.0
kyoto japanese (new york city),kyoto japanese (new york city),1.0
kyoto japanese (los angeles),kyoto japanese (los angeles),1.0
kyoto japanese (los angeles),kyoto japanese (los angeles),1.0
kyoto japanese (californian),kyoto japanese (californian),1.0
kyoto japanese (californian),kyoto japanese (californian),1.0
kyoto japanese (las vegas),kyoto japanese (las vegas),1.0
