seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"jongwuk lee, hyunsouk cho, s. hwang","seung-won hwang, h. cho, j. lee",0.1896551724137931
"s. hwang, j. lee, h. cho","jongwuk lee, hyunsouk cho, seung-won hwang",0.1896551724137931
"g. roh, seung-won hwang","s. hwang, gook-pil roh",0.13953488372093026
"seung-won hwang, g. roh","gook-pil roh, s. hwang",0.13953488372093026
"hwanjo yu, seung-won hwang, kevin chen-chuan chang","s. hwang, k. c. chang, h. yu",0.1774193548387097
"kevin chen-chuan chang, seung-won hwang, h. yu","hwanjo yu, s. hwang, k. c. chang",0.1774193548387097
"taesung lee, young-rok cha, seung-won hwang","y. cha, s. hwang, t. lee",0.19298245614035087
"s. hwang, y. cha, t. lee","young-rok cha, taesung lee, seung-won hwang",0.19298245614035087
"p. larson, j. zhou","jingren zhou, per-ke larson",0.1951219512195122
"per-ke larson, jingren zhou","j. zhou, p. larson",0.1951219512195122
"p. larson, j. zhou","jingren zhou, per-ke larson",0.1951219512195122
"p. larson, j. zhou","jingren zhou, per-ke larson",0.1951219512195122
"p. larson, j. zhou","jingren zhou, per-ke larson",0.1951219512195122
"j. zhou, p. larson","per-ke larson, jingren zhou",0.1951219512195122
"j. zhou, p. larson","per-ke larson, jingren zhou",0.1951219512195122
"per-ke larson, jingren zhou","j. zhou, p. larson",0.1951219512195122
"jingren zhou, per-ke larson","p. larson, j. zhou",0.1951219512195122
"jingren zhou, per-ke larson","p. larson, j. zhou",0.1951219512195122
"jingren zhou, p. larson","per-ke larson, j. zhou",0.1951219512195122
"per-ke larson, jingren zhou","j. zhou, p. larson",0.1951219512195122
"per-ke larson, jingren zhou","j. zhou, p. larson",0.1951219512195122
"j. zhou, p. larson","per-ke larson, jingren zhou",0.1951219512195122
"jingren zhou, per-ke larson","p. larson, j. zhou",0.1951219512195122
"j. zhou, p. larson","per-ke larson, jingren zhou",0.1951219512195122
"p. larson, j. zhou","jingren zhou, per-ke larson",0.1951219512195122
"j. zhou, per-ke larson","p. larson, jingren zhou",0.1951219512195122
"jingren zhou, per-ke larson","p. larson, j. zhou",0.1951219512195122
"g. das, m. das, azade nazi","a. nazi, mahashweta das, gautam das",0.16
"a. nazi, g. das, mahashweta das","gautam das, m. das, azade nazi",0.18
"m. das, a. nazi, gautam das","g. das, mahashweta das, azade nazi",0.18
"azade nazi, m. das, g. das","mahashweta das, gautam das, a. nazi",0.16
"l. popa, c. yu","cong yu, lucian popa",0.1176470588235294
"l. popa, c. yu","cong yu, lucian popa",0.1176470588235294
"lucian popa, cong yu","c. yu, l. popa",0.1176470588235294
"cong yu, lucian popa","l. popa, c. yu",0.1176470588235294
"c. yu, lucian popa","l. popa, cong yu",0.1176470588235294
"l. popa, c. yu","cong yu, lucian popa",0.1176470588235294
"cong yu, lucian popa","l. popa, c. yu",0.1176470588235294
"c. yu, lucian popa","l. popa, cong yu",0.1176470588235294
"l. popa, cong yu","c. yu, lucian popa",0.1176470588235294
"cong yu, lucian popa","l. popa, c. yu",0.1176470588235294
"j. chen, r. cheng","reynold cheng, jinchuan chen",0.10526315789473684
"reynold cheng, jinchuan chen","j. chen, r. cheng",0.10526315789473684
"reynold cheng, jinchuan chen","j. chen, r. cheng",0.10526315789473684
"reynold cheng, jinchuan chen","j. chen, r. cheng",0.10526315789473684
"reynold cheng, jinchuan chen","j. chen, r. cheng",0.10526315789473684
"reynold cheng, jinchuan chen","j. chen, r. cheng",0.10526315789473684
"xike xie, j. chen, r. cheng","jinchuan chen, reynold cheng, x. xie",0.17647058823529413
"j. chen, xike xie, r. cheng","x. xie, reynold cheng, jinchuan chen",0.18
"xike xie, jinchuan chen, r. cheng","reynold cheng, x. xie, j. chen",0.19607843137254904
"j. chen, xike xie, lei chen, r. cheng","reynold cheng, l. chen, jinchuan chen, x. xie",0.19298245614035087
"david maier, bill howe","b. howe, d. maier",0.19444444444444445
"b. howe, david maier","d. maier, bill howe",0.19444444444444445
"d. maier, bill howe","b. howe, david maier",0.19444444444444445
"bill howe, david maier","d. maier, b. howe",0.19444444444444445
"david maier, bill howe","b. howe, d. maier",0.19444444444444445
"b. howe, d. maier","david maier, bill howe",0.19444444444444445
"d. maier, b. howe","bill howe, david maier",0.19444444444444445
"d. maier, b. howe","bill howe, david maier",0.19444444444444445
"bill howe, d. maier","david maier, b. howe",0.19444444444444445
"bill howe, david maier","d. maier, b. howe",0.19444444444444445
"david maier, b. howe","bill howe, d. maier",0.19444444444444445
"bill howe, david maier","d. maier, b. howe",0.19444444444444445
"alin dobra, florin rusu","f. rusu, a. dobra",0.19444444444444445
"a. dobra, f. rusu","florin rusu, alin dobra",0.19444444444444445
"alin dobra, florin rusu","f. rusu, a. dobra",0.19444444444444445
"alin dobra, florin rusu","f. rusu, a. dobra",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"alin dobra, florin rusu","f. rusu, a. dobra",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"f. rusu, a. dobra","alin dobra, florin rusu",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"alin dobra, florin rusu","f. rusu, a. dobra",0.19444444444444445
"florin rusu, alin dobra","a. dobra, f. rusu",0.19444444444444445
"alin dobra, florin rusu","f. rusu, a. dobra",0.19444444444444445
"c. yu, florin rusu","f. rusu, cheng yu",0.18181818181818185
"f. rusu, c. yu","cheng yu, florin rusu",0.18181818181818185
"florin rusu, c. yu","cheng yu, f. rusu",0.18181818181818185
"f. rusu, c. yu","cheng yu, florin rusu",0.18181818181818185
"cheng yu, florin rusu","f. rusu, c. yu",0.18181818181818185
"cheng yu, florin rusu","f. rusu, c. yu",0.18181818181818185
"c. yu, florin rusu","f. rusu, cheng yu",0.18181818181818185
"h. park, jennifer widom","j. widom, hyunjung park",0.16279069767441862
"j. widom, hyunjung park","h. park, jennifer widom",0.16279069767441862
"h. park, jennifer widom","j. widom, hyunjung park",0.16279069767441862
"j. widom, hyunjung park","h. park, jennifer widom",0.16279069767441862
"hyunjung park, jennifer widom","j. widom, h. park",0.16279069767441862
"j. widom, h. park","hyunjung park, jennifer widom",0.16279069767441862
"hyunjung park, jennifer widom","j. widom, h. park",0.16279069767441862
"j. widom, h. park","hyunjung park, jennifer widom",0.16279069767441862
"hyunjung park, jennifer widom","j. widom, h. park",0.16279069767441862
"t. grust, m. mayr","manuel mayr, torsten grust",0.175
"t. grust, manuel mayr","m. mayr, torsten grust",0.1794871794871795
"m. mayr, torsten grust","t. grust, manuel mayr",0.1794871794871795
"t. grust, m. mayr","manuel mayr, torsten grust",0.175
"m. mayr, torsten grust","t. grust, manuel mayr",0.1794871794871795
"pin-kwang eng, b. chin ooi, kian-lee tan","k. tan, beng c. ooi, p. eng",0.16666666666666666
"pin-kwang eng, b. c. ooi, k. tan","kian-lee tan, p. eng, beng chin ooi",0.16666666666666666
"k. tan, p. eng, b. c. ooi","kian-lee tan, beng chin ooi, pin-kwang eng",0.1896551724137931
"pin-kwang eng, k. tan, beng c. ooi","kian-lee tan, b. chin ooi, p. eng",0.15
"b. chin ooi, p. eng, kian-lee tan","k. tan, beng c. ooi, pin-kwang eng",0.15
"p. eng, b. c. ooi, kian-lee tan","b. chin ooi, k. tan, pin-kwang eng",0.1896551724137931
"b. chin ooi, p. eng, kian-lee tan","k. tan, pin-kwang eng, beng c. ooi",0.15
"b. c. ooi, p. eng, k. tan","kian-lee tan, pin-kwang eng, b. chin ooi",0.1896551724137931
"beng chin ooi, yanfeng shu, k. tan","kian-lee tan, y. shu, b. c. ooi",0.15517241379310345
"k. tan, beng c. ooi, y. shu","b. chin ooi, yanfeng shu, kian-lee tan",0.1896551724137931
"beng chin ooi, kian-lee tan, yanfeng shu","b. c. ooi, y. shu, k. tan",0.19642857142857145
"kian-lee tan, beng c. ooi, yanfeng shu","b. chin ooi, y. shu, k. tan",0.15517241379310345
"kian-lee tan, b. chin ooi, yanfeng shu","beng c. ooi, y. shu, k. tan",0.1896551724137931
"cheng-hian goh, beng-chin ooi, h. lu","b. ooi, hongjun lu, c. goh",0.14285714285714285
"hongjun lu, beng-chin ooi, c. goh","b. ooi, cheng-hian goh, h. lu",0.17857142857142858
"c. goh, hongjun lu, beng-chin ooi","b. ooi, h. lu, cheng-hian goh",0.17857142857142858
"cheng-hian goh, hongjun lu, beng-chin ooi","h. lu, b. ooi, c. goh",0.14285714285714285
"b. ooi, h. lu, c. goh","cheng-hian goh, hongjun lu, beng-chin ooi",0.14285714285714285
"c. goh, hongjun lu, beng-chin ooi","b. ooi, cheng-hian goh, h. lu",0.17857142857142858
"cheng-hian goh, hongjun lu, beng-chin ooi","b. ooi, h. lu, c. goh",0.14285714285714285
"b. ooi, c. goh, hongjun lu","beng-chin ooi, h. lu, cheng-hian goh",0.1851851851851852
"b. ooi, h. lu, c. goh","beng-chin ooi, cheng-hian goh, hongjun lu",0.1851851851851852
"c. goh, h. lu, beng-chin ooi","hongjun lu, b. ooi, cheng-hian goh",0.17857142857142858
"cheng-hian goh, beng-chin ooi, h. lu","hongjun lu, b. ooi, c. goh",0.14285714285714285
"cheng-hian goh, hongjun lu, b. ooi","h. lu, beng-chin ooi, c. goh",0.17857142857142858
"hongjun lu, c. goh, beng-chin ooi","b. ooi, cheng-hian goh, h. lu",0.17857142857142858
"b. c. ooi, kian-lee tan, sai wu","s. wu, beng chin ooi, k. tan",0.14545454545454545
"kian-lee tan, s. wu, beng c. ooi","k. tan, b. chin ooi, sai wu",0.18867924528301888
"b. c. ooi, k. tan, sai wu","s. wu, b. chin ooi, kian-lee tan",0.19607843137254904
"s. wu, b. chin ooi, k. tan","b. c. ooi, kian-lee tan, sai wu",0.19607843137254904
"sai wu, k. tan, beng c. ooi","b. chin ooi, s. wu, kian-lee tan",0.14545454545454545
"b. c. ooi, y. zhou, kian-lee tan","k. tan, yongluan zhou, beng chin ooi",0.16129032258064516
"beng c. ooi, k. tan, y. zhou","yongluan zhou, b. chin ooi, kian-lee tan",0.16129032258064516
"y. zhou, beng chin ooi, kian-lee tan","b. c. ooi, k. tan, yongluan zhou",0.16129032258064516
"h. lu, b. chin ooi, k. tan","kian-lee tan, beng c. ooi, hongjun lu",0.13559322033898305
"hongjun lu, b. c. ooi, k. tan","h. lu, kian-lee tan, beng chin ooi",0.17543859649122806
"b. c. ooi, k. tan, h. lu","kian-lee tan, hongjun lu, b. chin ooi",0.18181818181818185
"k. tan, beng chin ooi, h. lu","hongjun lu, k. tan, b. c. ooi",0.19607843137254904
"k. tan, h. lu, b. c. ooi","hongjun lu, beng chin ooi, kian-lee tan",0.13559322033898305
"kian-lee tan, b. c. ooi, hongjun lu","beng chin ooi, h. lu, k. tan",0.13559322033898305
"hongjun lu, b. c. ooi, k. tan","h. lu, kian-lee tan, beng chin ooi",0.17543859649122806
"k. tan, hongjun lu, b. chin ooi","kian-lee tan, beng c. ooi, h. lu",0.17543859649122806
"b. c. ooi, k. tan, h. lu","k. tan, hongjun lu, beng chin ooi",0.19607843137254904
"kian-lee tan, jianzhong li, sai wu, b. chin ooi","j. li, k. tan, beng c. ooi, s. wu",0.18840579710144928
"jianzhong li, k. tan, beng c. ooi, s. wu","sai wu, j. li, kian-lee tan, b. chin ooi",0.18840579710144928
"e. bertino, beng chin ooi","b. c. ooi, elisa bertino",0.18181818181818185
"beng c. ooi, e. bertino","elisa bertino, b. chin ooi",0.17777777777777778
"beng c. ooi, e. bertino","elisa bertino, b. chin ooi",0.17777777777777778
"beng chin ooi, elisa bertino","e. bertino, b. c. ooi",0.17777777777777778
"k. tan, beng chin ooi, yongluan zhou","y. zhou, b. c. ooi, kian-lee tan",0.16129032258064516
"kian-lee tan, y. zhou, beng chin ooi","b. c. ooi, k. tan, yongluan zhou",0.16129032258064516
"y. zhou, b. c. ooi, k. tan","kian-lee tan, beng chin ooi, yongluan zhou",0.16129032258064516
"k. tan, beng chin ooi, yongluan zhou","y. zhou, b. c. ooi, kian-lee tan",0.16129032258064516
"c. hian goh, k. tan, b. c. ooi","beng chin ooi, kian-lee tan, cheng h. goh",0.16393442622950818
"beng chin ooi, kian-lee tan, cheng h. goh","k. tan, c. hian goh, b. c. ooi",0.16666666666666666
"c. h. goh, b. c. ooi, k. tan","cheng hian goh, kian-lee tan, beng chin ooi",0.18333333333333326
"beng chin ooi, k. l. tan, a. tung","kian lee tan, anthony tung, b. c. ooi",0.15873015873015872
"k. tan, c. h. goh, b. c. ooi","beng chin ooi, cheng hian goh, kian-lee tan",0.15
"k. tan, cheng h. goh, b. chin ooi","b. c. ooi, kian-lee tan, c. hian goh",0.1896551724137931
"cheng hian goh, kian-lee tan, b. chin ooi","b. c. ooi, k. tan, c. h. goh",0.1864406779661017
"beng chin ooi, s. goh, kian-lee tan","b. c. ooi, k. tan, shen-tat goh",0.1864406779661017
"kian-lee tan, s. goh, b. chin ooi","b. c. ooi, shen-tat goh, k. tan",0.19298245614035087
"k. tan, shen-tat goh, beng chin ooi","b. c. ooi, kian-lee tan, s. goh",0.14754098360655735
"k. tan, s. goh, b. chin ooi","beng c. ooi, shen-tat goh, kian-lee tan",0.14754098360655735
"k. tan, shen-tat goh, b. chin ooi","b. c. ooi, kian-lee tan, s. goh",0.19298245614035087
"s. goh, b. c. ooi, kian-lee tan","b. chin ooi, k. tan, shen-tat goh",0.19298245614035087
"s. goh, k. tan, b. chin ooi","beng c. ooi, shen-tat goh, kian-lee tan",0.14754098360655735
"beng chin ooi, kian-lee tan, shen-tat goh","k. tan, s. goh, b. c. ooi",0.14754098360655735
"b. chin ooi, kian-lee tan, s. goh","beng c. ooi, shen-tat goh, k. tan",0.1864406779661017
"k. tan, b. c. ooi","beng c. ooi, kian-lee tan",0.1794871794871795
"beng chin ooi, k. tan","k. tan, b. c. ooi",0.16666666666666666
"b. chin ooi, kian-lee tan","k. tan, b. c. ooi",0.15
"kian-lee tan, beng c. ooi","beng chin ooi, k. tan",0.19047619047619047
"beng c. ooi, k. tan","kian-lee tan, beng chin ooi",0.19047619047619047
"beng chin ooi, kian-lee tan","k. tan, beng c. ooi",0.19047619047619047
"kian-lee tan, beng c. ooi","beng chin ooi, k. tan",0.19047619047619047
"beng chin ooi, k. tan","kian-lee tan, beng c. ooi",0.19047619047619047
"k. tan, beng chin ooi","b. c. ooi, k. tan",0.16666666666666666
"kian-lee tan, b. c. ooi","b. chin ooi, k. tan",0.15
"kian-lee tan, beng chin ooi","beng c. ooi, k. tan",0.19047619047619047
"kian-lee tan, b. c. ooi","beng c. ooi, k. tan",0.1794871794871795
"kian-lee tan, beng c. ooi","b. c. ooi, k. tan",0.1794871794871795
"beng c. ooi, kian-lee tan, c. hian goh","k. tan, cheng h. goh, b. chin ooi",0.18333333333333326
"beng c. ooi, heng t. shen, kian-lee tan","k. tan, h. tao shen, b. chin ooi",0.1694915254237288
"b. moon, sang-won lee","s. lee, bongki moon",0.1282051282051282
"s. lee, bongki moon","b. moon, sang-won lee",0.1282051282051282
"b. moon, sang-won lee","s. lee, bongki moon",0.1282051282051282
"g. na, s. lee, b. moon","bongki moon, sang-won lee, gap-joo na",0.16666666666666666
"gap-joo na, s. lee, bongki moon","b. moon, g. na, sang-won lee",0.16666666666666666
"b. moon, gap-joo na, s. lee","g. na, sang-won lee, bongki moon",0.16666666666666666
"bongki moon, s. lee, g. na","gap-joo na, sang-won lee, b. moon",0.16666666666666666
"b. moon, sang-won lee, g. na","gap-joo na, s. lee, bongki moon",0.16666666666666666
"bongki moon, sang-won lee, gap-joo na","g. na, b. moon, s. lee",0.16666666666666666
"g. na, b. moon, s. lee","bongki moon, sang-won lee, gap-joo na",0.16666666666666666
"bongki moon, s. lee","sang-won lee, b. moon",0.1282051282051282
"bongki moon, s. lee","sang-won lee, b. moon",0.1282051282051282
"s. lee, b. moon","bongki moon, sang-won lee",0.1282051282051282
"sang-won lee, bongki moon","b. moon, s. lee",0.1282051282051282
"s. lee, b. moon","bongki moon, sang-won lee",0.1282051282051282
"sang-won lee, b. moon","bongki moon, s. lee",0.1282051282051282
"b. moon, sang-won lee","s. lee, bongki moon",0.1282051282051282
"bongki moon, sang-won lee","s. lee, b. moon",0.1282051282051282
"sang-won lee, b. moon","bongki moon, s. lee",0.1282051282051282
"s. lee, b. moon","bongki moon, sang-won lee",0.1282051282051282
"gihwan oh, s. lee, jong-hyeok park","sang-won lee, j. park, g. oh",0.17857142857142858
"s. lee, gihwan oh, j. park","jong-hyeok park, sang-won lee, g. oh",0.16071428571428573
"gihwan oh, s. lee, jong-hyeok park","j. park, g. oh, sang-won lee",0.17857142857142858
"ying zhang, xuemin lin, c. zhang, w. zhang","wenjie zhang, chengyuan zhang, y. zhang, x. lin",0.1864406779661017
"wenjie zhang, chengyuan zhang, ying zhang, xuemin lin","y. zhang, x. lin, c. zhang, w. zhang",0.1694915254237288
"chengyuan zhang, y. zhang, w. zhang, xuemin lin","wenjie zhang, ying zhang, x. lin, c. zhang",0.1864406779661017
"w. zhang, ying zhang, c. zhang, x. lin","chengyuan zhang, xuemin lin, y. zhang, wenjie zhang",0.1864406779661017
"wenjie zhang, c. zhang, xuemin lin, ying zhang","chengyuan zhang, y. zhang, w. zhang, x. lin",0.1864406779661017
"ying zhang, wenjie zhang, c. zhang, x. lin","w. zhang, xuemin lin, chengyuan zhang, y. zhang",0.1864406779661017
"ying zhang, wenjie zhang, xiaoyang wang, xuemin lin","w. zhang, x. lin, y. zhang, x. wang",0.19642857142857145
"minji wu, j. xu, w. lee, xueyan tang","wang-chien lee, x. tang, m. wu, jianliang xu",0.19696969696969696
"m. wu, j. xu, xueyan tang, wang-chien lee","w. lee, x. tang, jianliang xu, minji wu",0.19696969696969696
"j. xu, wang-chien lee, minji wu, xueyan tang","m. wu, jianliang xu, x. tang, w. lee",0.18181818181818185
"q. hu, dik l. lee, wang-chien lee, j. xu","jianliang xu, qinglong hu, w. lee, d. lun lee",0.19696969696969696
"dik lun lee, k. w. leung, w. lee","wang-chien lee, d. l. lee, kenneth wai-ting leung",0.15873015873015872
"w. lee, d. lun lee, k. w. leung","kenneth wai-ting leung, dik lun lee, wang-chien lee",0.19672131147540986
"d. l. lee, w. lee, kenneth w. leung","wang-chien lee, dik lun lee, k. wai-ting leung",0.1694915254237288
"dik lun lee, kenneth wai-ting leung, wang-chien lee","w. lee, dik l. lee, k. w. leung",0.1774193548387097
"minji wu, j. xu, x. tang, w. lee","xueyan tang, wang-chien lee, jianliang xu, m. wu",0.19402985074626866
"jianliang xu, minji wu, xueyan tang, wang-chien lee","w. lee, m. wu, j. xu, x. tang",0.18181818181818185
"w. lee, eric h. lu, v. shin-mu tseng","e. hsueh-chan lu, wang-chien lee, vincent s. tseng",0.1917808219178082
"w. lee, e. h. lu, vincent shin-mu tseng","v. s. tseng, w. lee, eric hsueh-chan lu",0.17391304347826084
"eric hsueh-chan lu, v. s. tseng, wang-chien lee","vincent s. tseng, w. lee, e. h. lu",0.18840579710144928
"w. lee, e. h. lu, vincent shin-mu tseng","e. hsueh-chan lu, v. s. tseng, wang-chien lee",0.1643835616438356
"w. lee, eric h. lu, v. s. tseng","e. h. lu, vincent shin-mu tseng, wang-chien lee",0.19117647058823528
"k. ck lee, w. lee, h. v. leong","hong va leong, ken c. lee, wang-chien lee",0.16363636363636366
"tao-yang fu, w. lee, w. peng","wen-chih peng, wang-chien lee, t. fu",0.18867924528301888
"t. fu, w. lee, w. peng","tao-yang fu, wen-chih peng, wang-chien lee",0.19607843137254904
"t. fu, w. peng, w. lee","wen-chih peng, wang-chien lee, tao-yang fu",0.16981132075471694
"t. fu, w. peng, w. lee","wen-chih peng, wang-chien lee, tao-yang fu",0.16981132075471694
"baihua zheng, w. lee, k. c. lee","ken ck lee, wang-chien lee, b. zheng",0.16666666666666666
