seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"ruoming jin, bolin ding, h. wang, zhongyuan wang, jiawei han","b. ding, h. wang, r. jin, j. han, z. wang",0.2898550724637681
"bolin ding, j. han, zhongyuan wang, ruoming jin, haixun wang","jiawei han, b. ding, r. jin, z. wang, h. wang",0.273972602739726
"haixun wang, b. ding, r. jin, zhongyuan wang, jiawei han","z. wang, j. han, bolin ding, h. wang, r. jin",0.29850746268656714
"ruoming jin, bolin ding, h. wang, zhongyuan wang, jiawei han","j. han, r. jin, z. wang, b. ding, h. wang",0.2898550724637681
"d. lo, j. han, bolin ding","bolin ding, david lo, jiawei han",0.2978723404255319
"b. ding, j. han, d. lo","david lo, b. ding, jiawei han",0.25
"bolin ding, d. lo, j. han","david lo, b. ding, jiawei han",0.2888888888888889
"david lo, bolin ding, jiawei han","bolin ding, j. han, d. lo",0.2978723404255319
"b. ding, jiawei han, david lo","bolin ding, d. lo, j. han",0.23404255319148934
"b. ding, j. han, d. lo","bolin ding, david lo, jiawei han",0.23404255319148934
"d. lo, b. ding, j. han","b. ding, jiawei han, david lo",0.25
"d. lo, bolin ding, j. han","j. han, b. ding, david lo",0.2558139534883721
"jiawei han, bolin ding, david lo","bolin ding, d. lo, j. han",0.2978723404255319
"jiawei han, d. lo, b. ding","david lo, b. ding, j. han",0.2790697674418605
"david lo, bolin ding, j. han","bolin ding, jiawei han, d. lo",0.2978723404255319
"j. han, david lo, b. ding","d. lo, b. ding, jiawei han",0.2790697674418605
"david lo, b. ding, jiawei han","b. ding, j. han, d. lo",0.25
"bolin ding, j. han, d. lo","b. ding, david lo, jiawei han",0.23404255319148934
"bolin ding, david lo, jiawei han","d. lo, b. ding, j. han",0.2888888888888889
"a. gal, haggai roitman, c. domshlak","h. roitman, carmel domshlak, avigdor gal",0.29508196721311475
"c. domshlak, a. gal, h. roitman","haggai roitman, carmel domshlak, avigdor gal",0.29508196721311475
"avigdor gal, h. roitman, c. domshlak","carmel domshlak, a. gal, haggai roitman",0.29508196721311475
"a. gal, haggai roitman, c. domshlak","carmel domshlak, avigdor gal, h. roitman",0.29508196721311475
"haggai roitman, carmel domshlak, avigdor gal","c. domshlak, a. gal, h. roitman",0.29508196721311475
"carmel domshlak, avigdor gal, haggai roitman","a. gal, h. roitman, c. domshlak",0.29508196721311475
"a. gal, h. roitman, c. domshlak","carmel domshlak, avigdor gal, haggai roitman",0.29508196721311475
"haggai roitman, c. domshlak, a. gal","carmel domshlak, avigdor gal, h. roitman",0.29508196721311475
"h. roitman, carmel domshlak, a. gal","c. domshlak, avigdor gal, haggai roitman",0.29508196721311475
"a. gal, laura bright, louiqa raschid","l. raschid, l. bright, avigdor gal",0.2857142857142857
"laura bright, louiqa raschid, avigdor gal","a. gal, l. bright, l. raschid",0.2909090909090909
"a. gal, opher etzion","o. etzion, a. gal",0.28125
"avigdor gal, o. etzion","o. etzion, a. gal",0.2647058823529412
"o. etzion, a. gal","avigdor gal, o. etzion",0.2647058823529412
"avigdor gal, o. etzion","o. etzion, a. gal",0.2647058823529412
"o. etzion, a. gal","avigdor gal, o. etzion",0.2647058823529412
"opher etzion, a. gal","a. gal, o. etzion",0.28125
"g. p. 0001, themis palpanas, j. svirsky, a. gal","jonathan svirsky, george papadakis 0001, avigdor gal, t. palpanas",0.2921348314606741
"george p. 0001, jonathan svirsky, avigdor gal, themis palpanas","j. svirsky, t. palpanas, g. papadakis 0001, a. gal",0.2808988764044944
"g. papadakis 0001, t. palpanas, a. gal, j. svirsky","avigdor gal, jonathan svirsky, themis palpanas, george p. 0001",0.2808988764044944
"j. mylopoulos, avigdor gal","a. gal, john mylopoulos",0.2619047619047619
"a. gal, j. mylopoulos","john mylopoulos, avigdor gal",0.2619047619047619
"j. mylopoulos, avigdor gal","a. gal, john mylopoulos",0.2619047619047619
"a. gal, john mylopoulos","j. mylopoulos, avigdor gal",0.2619047619047619
"a. gal, j. mylopoulos","john mylopoulos, avigdor gal",0.2619047619047619
"a. gal, tomer sagi","tomer sagi, avigdor gal",0.2857142857142857
"tomer sagi, a. gal","avigdor gal, tomer sagi",0.2857142857142857
"avigdor gal, t. sagi","t. sagi, a. gal",0.21875
"a. gal, tomer sagi","tomer sagi, avigdor gal",0.2857142857142857
"t. sagi, a. gal","avigdor gal, t. sagi",0.21875
"tomer sagi, avigdor gal","a. gal, tomer sagi",0.2857142857142857
"a. gal, tomer sagi","t. sagi, a. gal",0.2333333333333333
"h. roitman, avigdor gal, l. raschid","louiqa raschid, a. gal, haggai roitman",0.288135593220339
"avigdor gal, louiqa raschid, haggai roitman","h. roitman, a. gal, l. raschid",0.288135593220339
"l. raschid, avigdor gal, h. roitman","haggai roitman, louiqa raschid, a. gal",0.288135593220339
"a. gal, haggai roitman, louiqa raschid","l. raschid, avigdor gal, h. roitman",0.288135593220339
"louiqa raschid, haggai roitman, avigdor gal","a. gal, h. roitman, l. raschid",0.288135593220339
"a. gal, b. kenig","batya kenig, a. gal",0.25806451612903225
"l. raschid, a. gal, h. roitman","haggai roitman, avigdor gal, louiqa raschid",0.288135593220339
"a. gal, l. raschid, h. roitman","louiqa raschid, haggai roitman, avigdor gal",0.288135593220339
"avigdor gal, tomer sagi","tomer sagi, a. gal",0.2857142857142857
"t. sagi, avigdor gal","a. gal, t. sagi",0.21875
"avigdor gal, tomer sagi","tomer sagi, a. gal",0.2857142857142857
"avigdor gal, tomer sagi","tomer sagi, a. gal",0.2857142857142857
"t. sagi, avigdor gal","a. gal, t. sagi",0.21875
"tomer sagi, a. gal","avigdor gal, tomer sagi",0.2857142857142857
"tomer sagi, a. gal","a. gal, t. sagi",0.2333333333333333
"luc bouganim, philippe bonnet","p. bonnet, l. bouganim",0.2682926829268293
"luc bouganim, p. bonnet","philippe bonnet, l. bouganim",0.2926829268292683
"l. bouganim, p. bonnet","philippe bonnet, luc bouganim",0.2682926829268293
"philippe bonnet, luc bouganim","l. bouganim, p. bonnet",0.2682926829268293
"l. bouganim, philippe bonnet","p. bonnet, luc bouganim",0.2926829268292683
"philippe bonnet, l. bouganim","luc bouganim, p. bonnet",0.2926829268292683
"a. das sarma, xiaohan zhao, b. y. zhao, h. zheng, adelbert chang","haitao zheng, a. chang, ben y. zhao, x. zhao, atish d. sarma",0.29411764705882354
"y. bi, huan liu, huiji gao, atish das sarma, j. tang","jiliang tang, y. bi, a. d. sarma, h. liu, h. gao",0.2894736842105263
"y. bi, atish d. sarma, h. gao, j. tang, h. liu","huan liu, yingzhou bi, a. d. sarma, jiliang tang, huiji gao",0.2962962962962963
"yingzhou bi, h. gao, a. d. sarma, j. tang, h. liu","huan liu, y. bi, huiji gao, atish das sarma, jiliang tang",0.24705882352941175
"james cheney, michael benedikt","m. benedikt, j. cheney",0.2558139534883721
"james cheney, michael benedikt","m. benedikt, j. cheney",0.2558139534883721
"james cheney, michael benedikt","m. benedikt, j. cheney",0.2558139534883721
"m. benedikt, james cheney","j. cheney, michael benedikt",0.2558139534883721
"james cheney, michael benedikt","m. benedikt, j. cheney",0.2558139534883721
"michael benedikt, christoph koch","c. koch, m. benedikt",0.21739130434782608
"m. benedikt, christoph koch","c. koch, michael benedikt",0.21739130434782608
"m. benedikt, christoph koch","c. koch, michael benedikt",0.21739130434782608
"michael benedikt, james cheney","j. cheney, m. benedikt",0.2558139534883721
"michael benedikt, j. cheney","james cheney, m. benedikt",0.2558139534883721
"j. cheney, m. benedikt","michael benedikt, james cheney",0.2558139534883721
"g. gottlob, michael benedikt","m. benedikt, georg gottlob",0.2888888888888889
"g. gottlob, michael benedikt","m. benedikt, georg gottlob",0.2888888888888889
"georg gottlob, m. benedikt","michael benedikt, g. gottlob",0.2888888888888889
"c. ley, p. bourhis, m. benedikt","michael benedikt, pierre bourhis, clemens ley",0.29508196721311475
"pierre bourhis, michael benedikt, clemens ley","c. ley, m. benedikt, p. bourhis",0.29508196721311475
"m. benedikt, p. bourhis, c. ley","clemens ley, michael benedikt, pierre bourhis",0.29508196721311475
"m. arenas, g. diaz, m. benedikt","gonzalo diaz, michael benedikt, marcelo arenas",0.3
"gonzalo diaz, marcelo arenas, michael benedikt","m. benedikt, g. diaz, m. arenas",0.3
"b. ten cate, efthymia tsamoura, michael benedikt","e. tsamoura, m. benedikt, balder t. cate",0.29577464788732394
"pierre bourhis, clemens ley, michael benedikt","m. benedikt, p. bourhis, c. ley",0.29508196721311475
"c. ley, pierre bourhis, michael benedikt","p. bourhis, m. benedikt, clemens ley",0.29508196721311475
"michael benedikt, h. vu","huy vu, m. benedikt",0.21052631578947367
"m. benedikt, huy vu","h. vu, michael benedikt",0.21052631578947367
"michael benedikt, h. vu","huy vu, m. benedikt",0.21052631578947367
"m. benedikt, huy vu","h. vu, michael benedikt",0.21052631578947367
"h. vu, michael benedikt","m. benedikt, huy vu",0.21052631578947367
"michael benedikt, h. vu","huy vu, m. benedikt",0.21052631578947367
"h. vu, michael benedikt","m. benedikt, huy vu",0.21052631578947367
"m. benedikt, huy vu","h. vu, michael benedikt",0.21052631578947367
"michael benedikt, h. vu","h. vu, m. benedikt",0.2857142857142857
"verena kantere, d. dash, a. ailamaki","anastasia ailamaki, v. kantere, debabrata dash",0.2878787878787879
"d. dash, a. ailamaki, verena kantere","anastasia ailamaki, v. kantere, debabrata dash",0.2878787878787879
"anastasia ailamaki, v. kantere, debabrata dash","d. dash, a. ailamaki, verena kantere",0.2878787878787879
"v. kantere, maxim filatov","m. filatov, verena kantere",0.2857142857142857
"v. kantere, m. filatov","maxim filatov, verena kantere",0.2857142857142857
"m. filatov, verena kantere","v. kantere, maxim filatov",0.2857142857142857
"v. kantere, maxim filatov","m. filatov, verena kantere",0.2857142857142857
"maxim filatov, verena kantere","v. kantere, m. filatov",0.2857142857142857
"m. filatov, verena kantere","v. kantere, maxim filatov",0.2857142857142857
"maxim filatov, verena kantere","v. kantere, m. filatov",0.2857142857142857
"maxim filatov, verena kantere","v. kantere, m. filatov",0.2857142857142857
"v. kantere, m. filatov","maxim filatov, verena kantere",0.2857142857142857
"v. kantere, maxim filatov","m. filatov, verena kantere",0.2857142857142857
"m. filatov, verena kantere","v. kantere, maxim filatov",0.2857142857142857
"ke yi, f. li, qin zhang","qin zhang, k. yi, feifei li",0.3
"qin zhang, feifei li, k. yi","f. li, ke yi, qin zhang",0.3
"feifei li, qin zhang, k. yi","q. zhang, ke yi, f. li",0.2682926829268293
"qin zhang, feifei li, k. yi","ke yi, f. li, q. zhang",0.21428571428571427
"k. yi, f. li, qin zhang","feifei li, q. zhang, ke yi",0.21428571428571427
"qin zhang, f. li, k. yi","ke yi, q. zhang, feifei li",0.2682926829268293
"qin zhang, f. li, k. yi","ke yi, q. zhang, feifei li",0.2682926829268293
"qin zhang, f. li, ke yi","ke yi, feifei li, q. zhang",0.275
"feifei li, ke yi, q. zhang","q. zhang, f. li, k. yi",0.28205128205128205
"qin zhang, ke yi, feifei li","ke yi, f. li, q. zhang",0.275
"r. levin, y. kanza","yaron kanza, roy levin",0.2222222222222222
"y. kanza, r. levin","roy levin, yaron kanza",0.2222222222222222
"yaron kanza, roy levin","r. levin, y. kanza",0.2222222222222222
"roy levin, yaron kanza","y. kanza, r. levin",0.2222222222222222
"y. kanza, r. levin","roy levin, yaron kanza",0.2222222222222222
"roy levin, yaron kanza","y. kanza, r. levin",0.2222222222222222
"roy levin, yaron kanza","y. kanza, r. levin",0.2222222222222222
"r. levin, y. kanza","yaron kanza, roy levin",0.2222222222222222
"h. yaari, yaron kanza","y. kanza, hadas yaari",0.21621621621621626
"hadas yaari, y. kanza","yaron kanza, h. yaari",0.21052631578947367
"y. kanza, hadas yaari","h. yaari, yaron kanza",0.21621621621621626
"yaron kanza, h. yaari","hadas yaari, y. kanza",0.21052631578947367
"cathrin weiss, a. bernstein, p. karras","panagiotis karras, c. weiss, abraham bernstein",0.29850746268656714
"cathrin weiss, p. karras, a. bernstein","abraham bernstein, c. weiss, panagiotis karras",0.29850746268656714
"cathrin weiss, a. bernstein, p. karras","panagiotis karras, c. weiss, abraham bernstein",0.29850746268656714
"panagiotis karras, abraham bernstein, cathrin weiss","c. weiss, p. karras, a. bernstein",0.29850746268656714
"cathrin weiss, p. karras, a. bernstein","abraham bernstein, panagiotis karras, c. weiss",0.29850746268656714
"chedy rassi, panagiotis karras, k. tan, j. cao","j. cao, kian-lee tan, c. rassi, p. karras",0.2898550724637681
"k. tan, panagiotis karras, j. cao, chedy rassi","kian-lee tan, jianneng cao, c. rassi, p. karras",0.2702702702702703
"j. cao, panagiotis karras, chedy rassi, k. tan","kian-lee tan, j. cao, c. rassi, p. karras",0.2898550724637681
"j. cao, p. karras, chedy rassi, k. tan","kian-lee tan, jianneng cao, panagiotis karras, c. rassi",0.2368421052631579
"panagiotis karras, jianneng cao, k. tan, chedy rassi","kian-lee tan, j. cao, c. rassi, p. karras",0.25
"chedy rassi, j. cao, k. tan, p. karras","panagiotis karras, kian-lee tan, c. rassi, jianneng cao",0.2368421052631579
"c. rassi, p. karras, k. tan, j. cao","jianneng cao, kian-lee tan, panagiotis karras, chedy rassi",0.2368421052631579
"kian-lee tan, jianneng cao, p. karras, c. rassi","chedy rassi, k. tan, j. cao, panagiotis karras",0.2368421052631579
"p. karras, j. cao, p. kalnis, k. tan","jianneng cao, kian-lee tan, panagiotis karras, panos kalnis",0.2714285714285714
"panos kalnis, jianneng cao, kian-lee tan, panagiotis karras","p. kalnis, k. tan, p. karras, j. cao",0.3
"jianneng cao, panagiotis karras, panos kalnis, k. tan","p. karras, p. kalnis, kian-lee tan, j. cao",0.2714285714285714
"j. cao, panagiotis karras, panos kalnis, k. tan","p. karras, kian-lee tan, p. kalnis, jianneng cao",0.2571428571428571
"jianneng cao, p. karras","p. karras, j. cao",0.2571428571428571
"p. karras, j. cao","jianneng cao, p. karras",0.2571428571428571
"p. karras, j. cao","j. cao, panagiotis karras",0.2432432432432433
"j. cao, panagiotis karras","p. karras, j. cao",0.2432432432432433
"p. karras, j. cao","j. cao, panagiotis karras",0.2432432432432433
"panagiotis karras, stphane bressan, sadegh nobari, x. lu","s. nobari, xuesong lu, p. karras, s. bressan",0.2911392405063291
"nikos mamoulis, p. karras, m. lung yiu","man l. yiu, n. mamoulis, panagiotis karras",0.2575757575757576
"man lung yiu, n. mamoulis, p. karras","panagiotis karras, m. l. yiu, nikos mamoulis",0.2923076923076923
"s. bothe, akrivi vlachou, panagiotis karras","p. karras, a. vlachou, suvarna bothe",0.2769230769230769
"panagiotis karras, akrivi vlachou, suvarna bothe","a. vlachou, s. bothe, p. karras",0.2769230769230769
"panagiotis karras, akrivi vlachou, suvarna bothe","a. vlachou, s. bothe, p. karras",0.2769230769230769
"suvarna bothe, p. karras, akrivi vlachou","a. vlachou, panagiotis karras, s. bothe",0.2769230769230769
"a. vlachou, s. bothe, p. karras","panagiotis karras, akrivi vlachou, suvarna bothe",0.2769230769230769
"p. karras, a. vlachou, suvarna bothe","s. bothe, akrivi vlachou, panagiotis karras",0.2769230769230769
"p. karras, n. mamoulis, m. lung yiu","man l. yiu, nikos mamoulis, panagiotis karras",0.2575757575757576
"n. mamoulis, panagiotis karras, man l. yiu","m. lung yiu, p. karras, nikos mamoulis",0.26153846153846155
"man lung yiu, panagiotis karras, n. mamoulis","nikos mamoulis, m. l. yiu, p. karras",0.2923076923076923
"n. mamoulis, m. l. yiu, p. karras","man lung yiu, panagiotis karras, nikos mamoulis",0.2923076923076923
"huayu wu, j. cao, p. karras, mingqiang xue, k. k. koo, wee siong ng","h. wu, kee kiat koo, m. xue, w. s. ng, jianneng cao, panagiotis karras",0.2761904761904762
"h. wu, m. xue, jianneng cao, panagiotis karras, wee s. ng, kee k. koo","mingqiang xue, j. cao, k. kiat koo, p. karras, huayu wu, w. siong ng",0.2803738317757009
"w. s. ng, panagiotis karras, k. k. koo, m. xue, huayu wu, jianneng cao","k. kiat koo, wee siong ng, j. cao, h. wu, p. karras, mingqiang xue",0.2761904761904762
"xin l. dong, e. c. dragut","x. luna dong, eduard constantin dragut",0.29411764705882354
"e. constantin dragut, x. l. dong","xin l. dong, eduard c. dragut",0.2307692307692308
"x. luna dong, e. constantin dragut","xin l. dong, eduard c. dragut",0.29411764705882354
"x. l. dong, e. c. dragut","eduard constantin dragut, x. l. dong",0.26
"eduard constantin dragut, xin luna dong","xin l. dong, e. c. dragut",0.2
"x. luna dong, e. constantin dragut","xin l. dong, eduard c. dragut",0.29411764705882354
"x. luna dong, e. c. dragut","eduard constantin dragut, xin luna dong",0.2363636363636364
"xin l. dong, eduard c. dragut","x. luna dong, e. constantin dragut",0.29411764705882354
"eduard constantin dragut, x. l. dong","x. luna dong, e. c. dragut",0.2
"e. constantin dragut, x. luna dong","x. l. dong, e. c. dragut",0.24489795918367346
"e. constantin dragut, x. l. dong","xin luna dong, e. c. dragut",0.2352941176470588
"c. olston, j. widom, j. jiang","jing jiang, chris olston, jennifer widom",0.2962962962962963
"brian babcock, chris olston","c. olston, b. babcock",0.2682926829268293
"brian babcock, chris olston","c. olston, b. babcock",0.2682926829268293
"c. olston, b. babcock","brian babcock, chris olston",0.2682926829268293
"chris olston, b. babcock","brian babcock, c. olston",0.2682926829268293
"j. widom, c. olston, boon t. loo","b. thau loo, j. widom, chris olston",0.2909090909090909
"boon thau loo, jennifer widom, c. olston","chris olston, boon t. loo, j. widom",0.29508196721311475
"j. widom, c. olston, b. t. loo","boon t. loo, jennifer widom, chris olston",0.29310344827586204
"jennifer widom, chris olston, boon t. loo","c. olston, b. t. loo, j. widom",0.29310344827586204
"chris olston, b. thau loo, jennifer widom","j. widom, c. olston, b. t. loo",0.29310344827586204
"b. t. loo, jennifer widom, c. olston","boon thau loo, chris olston, j. widom",0.26229508196721313
"c. olston, b. t. loo, j. widom","chris olston, jennifer widom, boon thau loo",0.26229508196721313
"j. widom, c. olston","c. olston, jennifer widom",0.2972972972972973
"c. olston, jennifer widom","j. widom, c. olston",0.2972972972972973
"j. widom, chris olston","c. olston, jennifer widom",0.21428571428571427
"c. olston, jennifer widom","j. widom, c. olston",0.2972972972972973
"j. widom, c. olston","chris olston, jennifer widom",0.21428571428571427
"jennifer widom, chris olston","c. olston, j. widom",0.21428571428571427
"j. widom, c. olston","c. olston, jennifer widom",0.2972972972972973
"j. widom, c. olston","c. olston, jennifer widom",0.2972972972972973
"j. widom, c. olston","chris olston, jennifer widom",0.21428571428571427
"c. olston, j. widom","jennifer widom, chris olston",0.21428571428571427
